"","collector","location","date","year","month","julian","lat","lon","latitutdinal_region","climate_region","total_ticks","total_l","total_n","total_a","lizard_species","season","tmmn_daily","tmmx_daily","pet_daily","pr_daily","sph_daily","pdsi_monthly","tmmn_monthly","tmmx_monthly","pet_monthly","pr_monthly","sph_monthly","tmmn_fall","tmmn_spring","tmmn_summer","tmmn_winter","tmmx_fall","tmmx_spring","tmmx_summer","tmmx_winter"
"304","Sparkman","Santa Barbara","2019-06-06",2019,6,157,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.16670650486301,0.599121436676387,-0.518374715130378,-0.106161426197148,3.39841532228691,2.22409199920025,1.81770138492567,1.2539239014545,-0.0206065134664122,-0.569352197130651,2.86000206692082,0.706300269873966,1.00544127960465,0.996075382482809,-0.124390152970911,0.773201556618471,-0.425133017564663,0.179936409644567,-0.505339704851337
"305","Sparkman","Santa Barbara","2019-06-06",2019,6,157,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.16670650486301,0.599121436676387,-0.518374715130378,-0.106161426197148,3.39841532228691,2.22409199920025,1.81770138492567,1.2539239014545,-0.0206065134664122,-0.569352197130651,2.86000206692082,0.706300269873966,1.00544127960465,0.996075382482809,-0.124390152970911,0.773201556618471,-0.425133017564663,0.179936409644567,-0.505339704851337
"306","Sparkman","Santa Barbara","2019-06-06",2019,6,157,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.16670650486301,0.599121436676387,-0.518374715130378,-0.106161426197148,3.39841532228691,2.22409199920025,1.81770138492567,1.2539239014545,-0.0206065134664122,-0.569352197130651,2.86000206692082,0.706300269873966,1.00544127960465,0.996075382482809,-0.124390152970911,0.773201556618471,-0.425133017564663,0.179936409644567,-0.505339704851337
"307","Sparkman","Santa Barbara","2019-06-06",2019,6,157,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.16670650486301,0.599121436676387,-0.518374715130378,-0.106161426197148,3.39841532228691,2.22409199920025,1.81770138492567,1.2539239014545,-0.0206065134664122,-0.569352197130651,2.86000206692082,0.706300269873966,1.00544127960465,0.996075382482809,-0.124390152970911,0.773201556618471,-0.425133017564663,0.179936409644567,-0.505339704851337
"308","Sparkman","Santa Barbara","2019-06-06",2019,6,157,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.16670650486301,0.599121436676387,-0.518374715130378,-0.106161426197148,3.39841532228691,2.22409199920025,1.81770138492567,1.2539239014545,-0.0206065134664122,-0.569352197130651,2.86000206692082,0.706300269873966,1.00544127960465,0.996075382482809,-0.124390152970911,0.773201556618471,-0.425133017564663,0.179936409644567,-0.505339704851337
"309","Sparkman","Santa Barbara","2019-06-06",2019,6,157,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.16670650486301,0.599121436676387,-0.518374715130378,-0.106161426197148,3.39841532228691,2.22409199920025,1.81770138492567,1.2539239014545,-0.0206065134664122,-0.569352197130651,2.86000206692082,0.706300269873966,1.00544127960465,0.996075382482809,-0.124390152970911,0.773201556618471,-0.425133017564663,0.179936409644567,-0.505339704851337
"310","Sparkman","Santa Barbara","2021-05-18",2021,5,138,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.08343986708074,0.77472862810716,1.38118185973002,-0.106161426197148,0.109983877068562,-1.00857290228876,0.48717668826144,-0.641511553912003,-0.0684221922488498,-0.609025224554529,-0.2959255623876,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"311","Sparkman","Santa Barbara","2021-05-18",2021,5,138,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.08343986708074,0.77472862810716,1.38118185973002,-0.106161426197148,0.109983877068562,-1.00857290228876,0.48717668826144,-0.641511553912003,-0.0684221922488498,-0.609025224554529,-0.2959255623876,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"312","Sparkman","Santa Barbara","2021-05-18",2021,5,138,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.08343986708074,0.77472862810716,1.38118185973002,-0.106161426197148,0.109983877068562,-1.00857290228876,0.48717668826144,-0.641511553912003,-0.0684221922488498,-0.609025224554529,-0.2959255623876,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"313","Sparkman","Santa Barbara","2021-05-18",2021,5,138,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.08343986708074,0.77472862810716,1.38118185973002,-0.106161426197148,0.109983877068562,-1.00857290228876,0.48717668826144,-0.641511553912003,-0.0684221922488498,-0.609025224554529,-0.2959255623876,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"314","Sparkman","Santa Barbara","2021-05-18",2021,5,138,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.08343986708074,0.77472862810716,1.38118185973002,-0.106161426197148,0.109983877068562,-1.00857290228876,0.48717668826144,-0.641511553912003,-0.0684221922488498,-0.609025224554529,-0.2959255623876,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"315","Sparkman","Santa Barbara","2021-05-18",2021,5,138,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.08343986708074,0.77472862810716,1.38118185973002,-0.106161426197148,0.109983877068562,-1.00857290228876,0.48717668826144,-0.641511553912003,-0.0684221922488498,-0.609025224554529,-0.2959255623876,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"316","Sparkman","Santa Barbara","2021-05-18",2021,5,138,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",1.08343986708074,0.77472862810716,1.38118185973002,-0.106161426197148,0.109983877068562,-1.00857290228876,0.48717668826144,-0.641511553912003,-0.0684221922488498,-0.609025224554529,-0.2959255623876,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"317","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"318","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"319","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"320","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"321","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"322","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"323","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"324","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"325","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"326","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"327","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"328","Sparkman","Santa Barbara","2021-06-09",2021,6,160,"34.4488","-119.661","southern","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.83365265844029,0.0722845502516461,0.981275137118846,-0.106161426197148,-0.796601202336567,-0.953470659649744,2.22037702654279,1.09195350322165,0.573526761162485,-0.608281507707955,1.18996161887565,1.08420739493953,0.85642805097461,0.705102981886391,1.28669831817804,0.207989765919092,-0.530616811917306,-0.61804348879815,0.430914563555572
"329","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",2,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"330","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",1,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"331","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",1,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"332","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",1,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"333","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"334","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"335","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"336","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"337","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"338","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"339","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.305","-120.6625","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"340","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",13,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"341","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",9,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"342","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",9,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"343","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",7,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"344","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",7,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"345","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",7,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"346","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",5,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"347","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",1,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"348","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"349","Sparkman","San Luis Obispo","2019-05-28",2019,5,148,"35.317271","-120.647219","central","Central Coast",0,NA,NA,NA,"Sceloporus","spring",0.292457626972984,-0.128419226325902,-0.1184679925192,-0.106161426197148,1.14019436911502,1.97919314302684,-0.62314124938081,-0.579872078289177,-1.10336405933395,1.11645891682493,0.972389006347816,-0.645214683511039,-0.582967179669351,-1.04520529846529,-0.72658848974487,1.18844521329486,-0.0926679237293467,0.487258833635225,-0.0625028968005424
"350","Sparkman","San Mateo","2018-05-11",2018,5,131,"37.554169","-122.313057","northern","San Francisco Bay Area",8,NA,NA,NA,"Sceloporus","spring",0.708765406472425,1.22630638335692,1.38118185973002,-0.106161426197148,0.398442661208341,-0.347345990620554,0.113537711353219,-0.524587457012067,-0.146558835000374,-0.553063580201188,0.304415739338607,1.05875928893218,0.0725098652696602,0.550193153546559,0.479215453617378,-0.321652713725118,-0.750022607620273,0.0482368931265714,-0.273592852020479
"351","Sparkman","San Mateo","2018-05-11",2018,5,131,"37.554169","-122.313057","northern","San Francisco Bay Area",3,NA,NA,NA,"Sceloporus","spring",0.708765406472425,1.22630638335692,1.38118185973002,-0.106161426197148,0.398442661208341,-0.347345990620554,0.113537711353219,-0.524587457012067,-0.146558835000374,-0.553063580201188,0.304415739338607,1.05875928893218,0.0725098652696602,0.550193153546559,0.479215453617378,-0.321652713725118,-0.750022607620273,0.0482368931265714,-0.273592852020479
"352","Sparkman","San Mateo","2018-05-11",2018,5,131,"37.554169","-122.313057","northern","San Francisco Bay Area",2,NA,NA,NA,"Sceloporus","spring",0.708765406472425,1.22630638335692,1.38118185973002,-0.106161426197148,0.398442661208341,-0.347345990620554,0.113537711353219,-0.524587457012067,-0.146558835000374,-0.553063580201188,0.304415739338607,1.05875928893218,0.0725098652696602,0.550193153546559,0.479215453617378,-0.321652713725118,-0.750022607620273,0.0482368931265714,-0.273592852020479
"353","Sparkman","San Mateo","2018-05-11",2018,5,131,"37.554169","-122.313057","northern","San Francisco Bay Area",0,NA,NA,NA,"Sceloporus","spring",0.708765406472425,1.22630638335692,1.38118185973002,-0.106161426197148,0.398442661208341,-0.347345990620554,0.113537711353219,-0.524587457012067,-0.146558835000374,-0.553063580201188,0.304415739338607,1.05875928893218,0.0725098652696602,0.550193153546559,0.479215453617378,-0.321652713725118,-0.750022607620273,0.0482368931265714,-0.273592852020479
"354","Sparkman","San Mateo","2018-05-11",2018,5,131,"37.554169","-122.313057","northern","San Francisco Bay Area",0,NA,NA,NA,"Sceloporus","spring",0.708765406472425,1.22630638335692,1.38118185973002,-0.106161426197148,0.398442661208341,-0.347345990620554,0.113537711353219,-0.524587457012067,-0.146558835000374,-0.553063580201188,0.304415739338607,1.05875928893218,0.0725098652696602,0.550193153546559,0.479215453617378,-0.321652713725118,-0.750022607620273,0.0482368931265714,-0.273592852020479
"355","Sparkman","San Mateo","2018-05-10",2018,5,130,"37.1693901","-121.9805141","northern","San Francisco Bay Area",5,NA,NA,NA,"Sceloporus","spring",0.0843037372232599,0.674380567851617,0.781322014176072,-0.106161426197148,0.71986842703983,-0.347345990620554,0.113537711353219,-0.524587457012067,-0.146558835000374,-0.553063580201188,0.304415739338607,1.05875928893218,0.0725098652696602,0.550193153546559,0.479215453617378,-0.321652713725118,-0.750022607620273,0.0482368931265714,-0.273592852020479
"356","Sparkman","San Mateo","2018-05-09",2018,5,129,"37.1686","-121.9116","northern","San Francisco Bay Area",5,NA,NA,NA,"Sceloporus","spring",1.16670650486301,-0.0531524390844609,-0.0184914310473034,-0.106161426197148,1.14843611431543,-0.347345990620554,0.113537711353219,-0.524587457012067,-0.146558835000374,-0.553063580201188,0.304415739338607,1.05875928893218,0.0725098652696602,0.550193153546559,0.479215453617378,-0.321652713725118,-0.750022607620273,0.0482368931265714,-0.273592852020479
"357","Sparkman","Sedgwick Reserve","2021-05-06",2021,5,126,"34.6939","-120.0417","southern","Central Coast",13,NA,NA,NA,"Elgaria","spring",-0.748311821775637,1.35174337269303,0.981275137118846,-0.106161426197148,0.217125798465826,-0.775918988924022,-1.25165309306443,1.52666116675,1.63436671688328,-0.619998096393893,-0.200858975394384,0.488187550755026,-2.08851592272687,-1.2708745917267,-0.0913374905104619,1.990277320043,1.84167405093076,1.80478319628643,1.59079353948913
"358","Sparkman","Sedgwick Reserve","2022-04-01",2022,4,91,"34.6939","-120.0417","southern","Central Coast",5,NA,NA,NA,"Elgaria","spring",-0.665045183993765,0.62420270969074,-0.518374715130378,-0.106161426197148,0.975360613552241,-0.665714503645987,-1.42519594139604,1.16330855018153,1.13871512133332,-0.324059741263945,-0.801316393624504,-0.0476516694652892,-1.45172731133571,-0.260652291803909,0.21031717073893,1.26565008850253,2.69074437706834,1.99292227625114,1.76931732949583
"359","Sparkman","Sedgwick Reserve","2021-05-06",2021,5,126,"34.6939","-120.0417","southern","Central Coast",4,NA,NA,NA,"Elgaria","spring",-0.748311821775637,1.35174337269303,0.981275137118846,-0.106161426197148,0.217125798465826,-0.775918988924022,-1.25165309306443,1.52666116675,1.63436671688328,-0.619998096393893,-0.200858975394384,0.488187550755026,-2.08851592272687,-1.2708745917267,-0.0913374905104619,1.990277320043,1.84167405093076,1.80478319628643,1.59079353948913
"360","Sparkman","Sedgwick Reserve","2022-04-01",2022,4,91,"34.6939","-120.0417","southern","Central Coast",3,NA,NA,NA,"Elgaria","spring",-0.665045183993765,0.62420270969074,-0.518374715130378,-0.106161426197148,0.975360613552241,-0.665714503645987,-1.42519594139604,1.16330855018153,1.13871512133332,-0.324059741263945,-0.801316393624504,-0.0476516694652892,-1.45172731133571,-0.260652291803909,0.21031717073893,1.26565008850253,2.69074437706834,1.99292227625114,1.76931732949583
"361","Sparkman","Sedgwick Reserve","2021-03-24",2021,3,83,"34.6939","-120.0417","southern","Central Coast",1,NA,NA,NA,"Elgaria","spring",-2.20538905002371,0.498765720354633,0.381415291563874,-0.106161426197148,-2.46966264999634,-0.423876883174745,-3.1041947395974,-0.802917691976524,-1.49257289060202,0.472899934491152,-1.75306317350069,0.488187550755026,-2.08851592272687,-1.2708745917267,-0.0913374905104619,1.990277320043,1.84167405093076,1.80478319628643,1.59079353948913
